reason_code,transaction,delivery,label
defective_product,"{""transaction_id"": ""TXN0000138512"", ""amount"": 4087.0, ""merchant_category"": ""Utilities"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-05-01 16:19:38""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
defective_product,"{""transaction_id"": ""TXN0000164961"", ""amount"": 1137.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""Yes Bank"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-27 20:11:47""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""west""}",0
defective_product,"{""transaction_id"": ""TXN0000214925"", ""amount"": 1220.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-10 19:13:33""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""failed"", ""delayed"": ""yes"", ""delivery_rating"": 1.0, ""region"": ""central""}",1
defective_product,"{""transaction_id"": ""TXN0000087109"", ""amount"": 1934.0, ""merchant_category"": ""Food"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Yes Bank"", ""fraud_flag"": 0, ""timestamp"": ""2024-10-11 21:19:08""}","{""delivery_partner"": ""shadowfax"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""east""}",1
defective_product,"{""transaction_id"": ""TXN0000171643"", ""amount"": 330.0, ""merchant_category"": ""Entertainment"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-02-19 12:06:48""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""north""}",1
defective_product,"{""transaction_id"": ""TXN0000132382"", ""amount"": 43.0, ""merchant_category"": ""Food"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-06-20 00:38:32""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""south""}",0
defective_product,"{""transaction_id"": ""TXN0000159149"", ""amount"": 586.0, ""merchant_category"": ""Other"", ""sender_bank"": ""HDFC"", ""receiver_bank"": ""IndusInd"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-25 07:07:46""}","{""delivery_partner"": ""dhl"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 4.0, ""region"": ""central""}",1
defective_product,"{""transaction_id"": ""TXN0000183924"", ""amount"": 2051.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""SBI"", ""receiver_bank"": ""Axis"", ""fraud_flag"": 0, ""timestamp"": ""2024-04-02 18:42:59""}","{""delivery_partner"": ""delhivery"", ""delivery_status"": ""delayed"", ""delayed"": ""yes"", ""delivery_rating"": 3.0, ""region"": ""east""}",0
defective_product,"{""transaction_id"": ""TXN0000210214"", ""amount"": 18.0, ""merchant_category"": ""Transport"", ""sender_bank"": ""PNB"", ""receiver_bank"": ""PNB"", ""fraud_flag"": 0, ""timestamp"": ""2024-01-30 13:06:49""}","{""delivery_partner"": ""blue dart"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""east""}",0
defective_product,"{""transaction_id"": ""TXN0000232639"", ""amount"": 1411.0, ""merchant_category"": ""Fuel"", ""sender_bank"": ""Axis"", ""receiver_bank"": ""ICICI"", ""fraud_flag"": 0, ""timestamp"": ""2024-03-28 20:29:07""}","{""delivery_partner"": ""fedex"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
defective_product,"{""transaction_id"": ""TXN0000032818"", ""amount"": 378.0, ""merchant_category"": ""Grocery"", ""sender_bank"": ""ICICI"", ""receiver_bank"": ""Kotak"", ""fraud_flag"": 0, ""timestamp"": ""2024-12-15 12:45:00""}","{""delivery_partner"": ""xpressbees"", ""delivery_status"": ""delivered"", ""delayed"": ""no"", ""delivery_rating"": 5.0, ""region"": ""central""}",0
